,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20160101,0.22,-13.05,0.06,0.88,0.0,56.01
20160102,0.49,-12.45,0.3,0.88,0.0,56.04
20160103,0.48,-10.77,0.25,0.88,0.0,54.94
20160104,-3.42,-12.88,0.06,0.88,0.0,38.33
20160105,0.15,-11.11,0.06,0.88,0.0,49.75
20160106,1.41,-2.38,0.77,0.89,0.0,16.09
20160107,4.03,1.19,8.94,0.91,0.0,20.09
20160108,5.04,1.12,1.05,0.93,0.0,24.31
20160109,0.75,-8.81,0.95,0.93,0.0,20.52
20160110,-3.68,-10.96,0.0,0.92,0.0,58.45
20160111,4.52,-7.62,0.0,0.92,0.0,44.96
20160112,2.97,-2.89,0.0,0.92,0.0,58.7
20160113,8.13,-3.93,0.0,0.92,0.0,52.13
20160114,12.44,0.65,0.65,0.92,0.0,59.46
20160115,8.3,-2.96,0.42,0.92,0.0,44.01
20160116,2.0,-3.86,0.0,0.92,0.0,55.48
20160117,-2.91,-9.85,0.06,0.91,0.0,39.45
20160118,-3.33,-13.03,0.0,0.91,0.0,59.82
20160119,-0.09,-4.88,0.36,0.91,0.0,13.43
20160120,0.33,-5.28,0.19,0.91,0.0,22.71
20160121,1.92,-3.09,0.56,0.91,0.0,12.98
20160122,1.23,-6.24,0.02,0.91,0.0,45.94
20160123,1.71,-5.56,0.0,0.91,0.0,34.46
20160124,6.75,-1.63,0.0,0.91,0.0,48.07
20160125,7.15,-2.43,0.0,0.91,0.0,26.75
20160126,5.92,-3.78,0.0,0.91,0.0,57.28
20160127,8.2,-2.27,0.0,0.91,0.0,66.04
20160128,12.88,-1.56,0.0,0.91,0.03,66.91
20160129,16.61,-0.56,0.0,0.91,0.07,67.72
20160130,15.12,4.09,0.0,0.9,0.05,58.46
20160131,11.77,3.16,0.0,0.9,0.02,45.34
20160201,12.41,0.5,1.21,0.9,0.04,59.58
20160202,12.89,-0.49,4.8,0.9,0.07,70.25
20160203,4.44,-4.97,0.04,0.9,0.0,37.69
20160204,6.13,-5.56,0.0,0.89,0.0,73.73
20160205,10.18,-2.52,0.0,0.89,0.02,64.19
20160206,10.53,-0.31,0.03,0.89,0.04,71.23
20160207,9.7,-0.06,0.0,0.89,0.0,53.87
